Circle,Region,Division,Office Name,Pincode,Office Type,Delivery Status,District,State,Latitude,Longitude
Telangana Circle,Hyderabad Region,Nizamabad Division, MOHAMMADNAGAR B.O,503302,BO,Delivery,KAMAREDDY,TELANGANA,18.25725,77.9544366
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chinageesada B.O,535521,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.504,19.0042
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kottu B.O,535521,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4718,18.9018
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Palem B.O,535521,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5173,18.8989
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kosu,535521,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.9,83.38
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kuntesu,535521,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.95634,83.349645
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sivannapeta B.O,535524,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5468,18.8692
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Dalaipeta B.O,535524,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4864,18.8617
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Duddukhallu B.O,535524,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5548,18.9431
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kitchada B.O,535524,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5027,18.8631
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Udayapuram B.O,535534,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7984,18.8471
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Navagam B.O,532462,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6795,18.6395
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Aradali B.O,532440,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7233,18.6217
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bukkuru B.O,532440,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7263,18.5727
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kondapuram B.O,532440,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7714,18.591
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedakotipalli B.O,532440,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7715,18.5911
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Duggi B.O,535502,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4849,18.8368
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Surampeta B.O,535527,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3709,18.7239
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Buduruwada B.O,535527,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3266,18.7412
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Dokiseela B.O,535527,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.32667,18.74123
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Donkala Kothapatnam B.O,535527,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.32668,18.741356
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Puligummi B.O,535527,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3535,18.7128
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gondi B.O,532443,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.8106,18.6629
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kusimi B.O,532443,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.8322,18.6131
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Talagam B.O,532461,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6011,18.6475
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kambara B.O,532460,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5866,18.7138
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Titukupai B.O,532460,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6869,18.7637
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,V.Ramannapalem B.O,533288,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.3271,81.7514
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kalavacherala B.O,533297,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.8093,82.2719
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Goragummi B.O,533284,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.3943,81.889
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,B.Velamakota B.O,533284,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.3942,81.8853
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Doramamidi B.O,533284,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.2699,81.3331
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Lakkonda B.O,533284,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.3892,81.9071
Telangana Circle,Hyderabad City Region,Sangareddy Division,Budhera B.O,502345,BO,Delivery,SANGAREDDY,TELANGANA,17.642795,77.84528
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Gangampalem B.O,533286,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.2562,81.901
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tokada B.O,533296,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.0176,81.9261
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Rajavolu B.O,533124,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.9521,81.8252
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Madiki B.O,533126,BO,Delivery,Konaseema,ANDHRA PRADESH,16.8542,81.832
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Burrilanka B.O,533126,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.897,81.8019
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Gadala B.O,533102,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.0741,81.8177
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Madhurapudi B.O,533102,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.1074,81.8279
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Gadarada B.O,533289,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.1596,81.8853
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kunavaram B.O,533289,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.16015,81.79825
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Vedurupaka B.O,533289,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.1702,81.7854
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Bayyanapalli B.O,533285,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.15942,81.7405
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,NAGAMPALLI B.O,533290,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.2097,81.79496
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kundada B.O,533295,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.5554,81.6665
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Gujjumamidivalasa B.O,533295,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.5669,81.661
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Busigandi BO,533295,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.798146,81.787135
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Pamulamamidi BO,533295,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.816318,81.788857
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Veerampalem B.O,533294,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.9924,81.9562
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Ilakolanu B.O,533294,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.0376,81.9494
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Vadisaleru B.O,533294,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.086,81.9508
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Velugubanda B.O,533294,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.0873,81.873
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Beerampalli B.O,533288,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.3812,81.8525
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Ginnepalli B.O,533288,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.41,81.75
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,I.Polavaram B.O,533288,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.41,81.8
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tatiwada B.O,533288,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.4174,81.7534
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tunnuru B.O,533288,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.45,81.62
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Pidimgoyya B.O,533107,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.0064,81.8293
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Purushottapatnam B.O,533287,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.6701,80.9111
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Mirthipadu B.O,533293,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.0977,81.7691
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,KUTURU B.O.,533350,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.687274,81.309104
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Lakkavaram BO,533347,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.740595,81.511911
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tellamvarigudem BO,533349,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.64571,81.38503
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Mahendrawada B.O,533342,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.9,81.97
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Vedurumudi B.O,533307,BO,Delivery,Konaseema,ANDHRA PRADESH,16.81,81.9
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Balabhadrapuram B.O,533343,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.95,81.97
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Matsavaram B.O,533261,BO,Delivery,Konaseema,ANDHRA PRADESH,16.85,81.94
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Pasalapudi B.O,533261,BO,Delivery,Konaseema,ANDHRA PRADESH,16.85,82.01
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Balantram B.O,533263,BO,Delivery,Konaseema,ANDHRA PRADESH,16.7679,82.1136
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kapavaram B.O,533262,BO,Delivery,Konaseema,ANDHRA PRADESH,16.83,82.09
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Z.Medapadu B.O,533341,BO,Delivery,Konaseema,ANDHRA PRADESH,16.9082,81.9016
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,G.Yerrampalem B.O,533341,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.935432,81.883222
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kota B.O,533306,BO,Delivery,Konaseema,ANDHRA PRADESH,16.71,82.06
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Ramavaram B.O,533264,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.6798,81.9569
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Nelaturu B.O,533308,BO,Delivery,Konaseema,ANDHRA PRADESH,16.8446,81.9405
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Maredubaka B.O,533308,BO,Delivery,Konaseema,ANDHRA PRADESH,16.8669,81.9487
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Konkuduru B.O,533345,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.912,82.0339
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kurmapuram B.O,533256,BO,Delivery,Konaseema,ANDHRA PRADESH,16.7814,81.9903
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,KOTHURU B.O.,533256,BO,Delivery,Konaseema,ANDHRA PRADESH,16.860065,82.033664
Telangana Circle,Hyderabad City Region,Sangareddy Division,Chinthalghat B.O,502321,BO,Delivery,SANGAREDDY,TELANGANA,17.67033,77.78108384
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Palathodu B.O,533340,BO,Delivery,Konaseema,ANDHRA PRADESH,16.9038,81.9003
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Guttavilli B.O,532445,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5191333,83.7993066
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Labham B.O,532445,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5191222,83.7993056
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Thotavada B.O,532445,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.519129,83.7993044
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Annampeta BO,532445,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5140366,83.8724825
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Belamam B.O,532484,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3523887,83.858599
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Neradi B.O,532459,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6707598,83.9502956
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tungatampara B.O,532459,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6707512,83.9503055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kondaragolu B.O,532459,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6707545,83.9504562
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Karavanja B.O,532432,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5110245,84.0395624
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Regulapadu B.O,532432,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5102452,84.0391112
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kallata B.O,532214,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.58377,83.903545
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mahasingi BO,532214,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.648275,84.033098
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Baleru B.O,532455,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,18.77894,83.8815
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dabbapadu B.O,532458,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.89356
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kadagandi B.O,532458,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,18.2967566,83.8936754
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Telikipenta B.O,532458,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962354,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kambakaya B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181441,84.0465213
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Komarti B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.0460121,84.0462111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Makivalasa B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4180451,84.0456231
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Satyavaram B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4180112,84.0451111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pothayyavalasa BO,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.365896,84.007577
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kurigam B.O,532457,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7838056,83.9392511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Alamajipeta B.O,532190,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.497333,83.942833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Peddamallipuram B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.747022,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sarali B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.747022,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Challayyavalasa B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dola B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Telangana Circle,Hyderabad City Region,Sangareddy Division,Pulkurthy B.O,502286,BO,Delivery,SANGAREDDY,TELANGANA,17.93998091,77.71756112
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Nimmada B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.285333,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Runku Hanumanthapuram B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.285333,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Malagam BO,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4677784,84.2357828
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Susaram BO,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.405117,84.124846
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Burujuvada B.O,532426,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.052555
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rana B.O,532474,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4713333,84.0723055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Lukulam B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.434138,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Parlam B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.434138,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kalaparthi B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4603471,83.8456444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Akkulapeta B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chittivalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kanugulavalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kasimivalasa B.O,532187,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Opivada Venkampeta B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mofusbandar B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.91255
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sanivada B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.91255
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,D. Matchilesam B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dharmavaram B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Koyyam B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ponnada B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhagiradhipuram BO,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.194098,83.861787
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bandaruvanipeta B.O,532406,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3415277,84.1184444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Fareedpeta B.O,532410,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2820555,83.82475
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhairi B.O,532405,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2966111,83.8881141
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Patharlapalli B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050838,83.6896985
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Venkatapuram B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050897,83.6896957
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kesavadasupuram BO,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2823013,83.7862942
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pedda Kottapalle BO,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.281456,83.765566
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gokarnapalli,532167,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472866,83.7552255
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mirtivalasa,532167,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472898,83.7552225
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Palakhandyam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472785,83.7552257
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Siripuram,532167,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472871,83.7552297
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Suravam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472891,83.7552296
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tamaram,532167,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.474353,83.813509
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Devunipalavalasa B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.146119,83.6215279
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rajam B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461119,83.6215277
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sancham B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461198,83.6215271
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Agurukancharam B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495123,83.6215852
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,G.M.R.Nagar B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495117,83.6215274
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Penubaka B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495186,83.6494968
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Perumali B.O,532127,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.4495711,83.6494547
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vommi B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495857,83.6494857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gopalapuram B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.444395,83.641493
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ambakhandi B.O,532123,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4554166,83.751777
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Govindapuram B.O,532123,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4554657,83.751857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Talada B.O,532123,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.455416,83.751777
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vasudevapatnam B.O,532123,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.455416,83.751777
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chinavatsavalasa B.O,532404,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2731111,84.0048333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Madduvalasa B.O,532122,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5263611,83.6318055
